,id,category,path,scientific_name,family,genus,species,parent_folder,child_folder
12921,12925__001,12925,129/25/12925__001.jpg,Salix famelica (C.R.Ball) Argus,Salicaceae,Salix,famelica,129,25
12922,12926__001,12926,129/26/12926__001.jpg,Salix farriae C.R.Ball,Salicaceae,Salix,farriae,129,26
12923,12927__002,12927,129/27/12927__002.jpg,Salix floridana Chapm.,Salicaceae,Salix,floridana,129,27
12924,12928__001,12928,129/28/12928__001.jpg,Salix fuscescens Andersson,Salicaceae,Salix,fuscescens,129,28
12925,12929__001,12929,129/29/12929__001.jpg,Salix geyeriana Andersson,Salicaceae,Salix,geyeriana,129,29
12926,12930__001,12930,129/30/12930__001.jpg,Salix glauca L.,Salicaceae,Salix,glauca,129,30
12927,12931__002,12931,129/31/12931__002.jpg,Salix gooddingii C.R.Ball,Salicaceae,Salix,gooddingii,129,31
12928,12932__001,12932,129/32/12932__001.jpg,Salix hastata L.,Salicaceae,Salix,hastata,129,32
12929,12933__002,12933,129/33/12933__002.jpg,Salix herbacea L.,Salicaceae,Salix,herbacea,129,33
12930,12934__001,12934,129/34/12934__001.jpg,Salix hookeriana Barratt ex Hook.,Salicaceae,Salix,hookeriana,129,34
12931,12935__002,12935,129/35/12935__002.jpg,Salix humboldtiana Willd.,Salicaceae,Salix,humboldtiana,129,35
12932,12936__001,12936,129/36/12936__001.jpg,Salix humilis Marshall,Salicaceae,Salix,humilis,129,36
12933,12937__001,12937,129/37/12937__001.jpg,Salix interior Rowlee,Salicaceae,Salix,interior,129,37
12934,12938__002,12938,129/38/12938__002.jpg,Salix irrorata Andersson,Salicaceae,Salix,irrorata,129,38
12935,12939__001,12939,129/39/12939__001.jpg,Salix jepsonii C.K.Schneid.,Salicaceae,Salix,jepsonii,129,39
12936,12940__001,12940,129/40/12940__001.jpg,Salix laevigata Bebb,Salicaceae,Salix,laevigata,129,40
12937,12941__001,12941,129/41/12941__001.jpg,Salix lanata L.,Salicaceae,Salix,lanata,129,41
12938,12942__001,12942,129/42/12942__001.jpg,Salix lasiandra Benth.,Salicaceae,Salix,lasiandra,129,42
12939,12943__002,12943,129/43/12943__002.jpg,Salix lasiolepis Benth.,Salicaceae,Salix,lasiolepis,129,43
12940,12944__001,12944,129/44/12944__001.jpg,Salix lemmonii Bebb,Salicaceae,Salix,lemmonii,129,44
12941,12945__002,12945,129/45/12945__002.jpg,Salix ligulifolia (C.R.Ball) C.R.Ball ex C.K.Schneid.,Salicaceae,Salix,ligulifolia,129,45
12942,12946__001,12946,129/46/12946__001.jpg,Salix lucida Muhl.,Salicaceae,Salix,lucida,129,46
12943,12947__002,12947,129/47/12947__002.jpg,Salix lutea Nutt.,Salicaceae,Salix,lutea,129,47
12944,12948__001,12948,129/48/12948__001.jpg,Salix maccalliana Rowlee,Salicaceae,Salix,maccalliana,129,48
12945,12949__001,12949,129/49/12949__001.jpg,Salix melanopsis Nutt.,Salicaceae,Salix,melanopsis,129,49
12946,12950__001,12950,129/50/12950__001.jpg,Salix monochroma C.R.Ball,Salicaceae,Salix,monochroma,129,50
12947,12951__001,12951,129/51/12951__001.jpg,Salix monticola Bebb,Salicaceae,Salix,monticola,129,51
12948,12952__001,12952,129/52/12952__001.jpg,Salix myricoides Muhl.,Salicaceae,Salix,myricoides,129,52
12949,12953__001,12953,129/53/12953__001.jpg,Salix myrtillifolia Andersson,Salicaceae,Salix,myrtillifolia,129,53
12950,12954__002,12954,129/54/12954__002.jpg,Salix nigra Marshall,Salicaceae,Salix,nigra,129,54
12951,12955__002,12955,129/55/12955__002.jpg,Salix nivalis Hook.,Salicaceae,Salix,nivalis,129,55
12952,12956__002,12956,129/56/12956__002.jpg,Salix orestera C.K.Schneid.,Salicaceae,Salix,orestera,129,56
12953,12957__001,12957,129/57/12957__001.jpg,Salix ovalifolia Trautv.,Salicaceae,Salix,ovalifolia,129,57
12954,12958__001,12958,129/58/12958__001.jpg,Salix pedicellaris Pursh,Salicaceae,Salix,pedicellaris,129,58
12955,12959__001,12959,129/59/12959__001.jpg,Salix pellita (Andersson) Bebb,Salicaceae,Salix,pellita,129,59
12956,12960__001,12960,129/60/12960__001.jpg,Salix petiolaris Sm.,Salicaceae,Salix,petiolaris,129,60
12957,12961__001,12961,129/61/12961__001.jpg,Salix phlebophylla Andersson,Salicaceae,Salix,phlebophylla,129,61
12958,12962__001,12962,129/62/12962__001.jpg,Salix planifolia Pursh,Salicaceae,Salix,planifolia,129,62
12959,12963__002,12963,129/63/12963__002.jpg,Salix polaris Wahlenb.,Salicaceae,Salix,polaris,129,63
12960,12964__003,12964,129/64/12964__003.jpg,Salix prolixa Andersson,Salicaceae,Salix,prolixa,129,64
12961,12965__001,12965,129/65/12965__001.jpg,Salix pseudomonticola C.R.Ball,Salicaceae,Salix,pseudomonticola,129,65
12962,12966__001,12966,129/66/12966__001.jpg,Salix pulchra Cham.,Salicaceae,Salix,pulchra,129,66
12963,12967__001,12967,129/67/12967__001.jpg,Salix reticulata L.,Salicaceae,Salix,reticulata,129,67
12964,12968__001,12968,129/68/12968__001.jpg,Salix rotundifolia Trautv.,Salicaceae,Salix,rotundifolia,129,68
12965,12969__001,12969,129/69/12969__001.jpg,Salix scouleriana Barratt ex Hook.,Salicaceae,Salix,scouleriana,129,69
12966,12970__004,12970,129/70/12970__004.jpg,Salix sericea Marshall,Salicaceae,Salix,sericea,129,70
12967,12971__001,12971,129/71/12971__001.jpg,Salix serissima (L.H.Bailey ex Arthur) Fernald,Salicaceae,Salix,serissima,129,71
12968,12972__003,12972,129/72/12972__003.jpg,Salix sessilifolia Nutt.,Salicaceae,Salix,sessilifolia,129,72
12969,12973__001,12973,129/73/12973__001.jpg,Salix setchelliana C.R.Ball,Salicaceae,Salix,setchelliana,129,73
12970,12974__001,12974,129/74/12974__001.jpg,Salix sitchensis Sanson ex Bong.,Salicaceae,Salix,sitchensis,129,74
12971,12975__001,12975,129/75/12975__001.jpg,Salix stolonifera Coville,Salicaceae,Salix,stolonifera,129,75
12972,12976__002,12976,129/76/12976__002.jpg,Salix taxifolia Kunth,Salicaceae,Salix,taxifolia,129,76
12973,12977__002,12977,129/77/12977__002.jpg,Salix thurberi Rowlee,Salicaceae,Salix,thurberi,129,77
12974,12978__003,12978,129/78/12978__003.jpg,Salix tracyi C.R.Ball,Salicaceae,Salix,tracyi,129,78
12975,12979__001,12979,129/79/12979__001.jpg,Salix tweedyi (Bebb) C.R.Ball,Salicaceae,Salix,tweedyi,129,79
12976,12980__001,12980,129/80/12980__001.jpg,Salix uva-ursi Pursh,Salicaceae,Salix,uva-ursi,129,80
12977,12981__003,12981,129/81/12981__003.jpg,Salix vestita Pursh,Salicaceae,Salix,vestita,129,81
12978,12982__002,12982,129/82/12982__002.jpg,Salix wolfii Bebb,Salicaceae,Salix,wolfii,129,82
12979,12983__002,12983,129/83/12983__002.jpg,Salmea scandens (L.) DC.,Asteraceae,Salmea,scandens,129,83
12980,12984__002,12984,129/84/12984__002.jpg,Salpichroa origanifolia (Lam.) Baill.,Solanaceae,Salpichroa,origanifolia,129,84
12981,12985__002,12985,129/85/12985__002.jpg,Salpingostylis caelestina (W.Bartram) Small,Iridaceae,Salpingostylis,caelestina,129,85
12982,12986__002,12986,129/86/12986__002.jpg,Salvia apiana Jeps.,Lamiaceae,Salvia,apiana,129,86
12983,12987__001,12987,129/87/12987__001.jpg,Salvia arizonica A.Gray,Lamiaceae,Salvia,arizonica,129,87
12984,12988__002,12988,129/88/12988__002.jpg,Salvia azurea Michx. ex Vahl,Lamiaceae,Salvia,azurea,129,88
12985,12989__001,12989,129/89/12989__001.jpg,Salvia ballotiflora Benth.,Lamiaceae,Salvia,ballotiflora,129,89
12986,12990__001,12990,129/90/12990__001.jpg,Salvia brandegeei Munz,Lamiaceae,Salvia,brandegeei,129,90
12987,12991__001,12991,129/91/12991__001.jpg,Salvia brevipes Benth.,Lamiaceae,Salvia,brevipes,129,91
12988,12992__001,12992,129/92/12992__001.jpg,Salvia carduacea Benth.,Lamiaceae,Salvia,carduacea,129,92
12989,12993__001,12993,129/93/12993__001.jpg,Salvia clevelandii (A.Gray) Greene,Lamiaceae,Salvia,clevelandii,129,93
12990,12994__002,12994,129/94/12994__002.jpg,Salvia coccinea Buc'hoz ex Etl.,Lamiaceae,Salvia,coccinea,129,94
12991,12995__002,12995,129/95/12995__002.jpg,Salvia columbariae Benth.,Lamiaceae,Salvia,columbariae,129,95
12992,12996__001,12996,129/96/12996__001.jpg,Salvia dorrii (Kellogg) Abrams,Lamiaceae,Salvia,dorrii,129,96
12993,12997__001,12997,129/97/12997__001.jpg,Salvia elegans Vahl,Lamiaceae,Salvia,elegans,129,97
12994,12998__002,12998,129/98/12998__002.jpg,Salvia engelmannii A.Gray,Lamiaceae,Salvia,engelmannii,129,98
12995,12999__001,12999,129/99/12999__001.jpg,Salvia eremostachya Jeps.,Lamiaceae,Salvia,eremostachya,129,99
12996,13000__002,13000,130/00/13000__002.jpg,Salvia farinacea Benth.,Lamiaceae,Salvia,farinacea,130,00
12997,13001__001,13001,130/01/13001__001.jpg,Salvia funerea M.E.Jones,Lamiaceae,Salvia,funerea,130,01
12998,13002__003,13002,130/02/13002__003.jpg,Salvia gesneriiflora Lindl. & Paxton,Lamiaceae,Salvia,gesneriiflora,130,02
12999,13003__002,13003,130/03/13003__002.jpg,Salvia greatae Brandegee,Lamiaceae,Salvia,greatae,130,03
13000,13004__002,13004,130/04/13004__002.jpg,Salvia greggii A.Gray,Lamiaceae,Salvia,greggii,130,04
13001,13005__001,13005,130/05/13005__001.jpg,Salvia guaranitica A.St.-Hil. ex Benth.,Lamiaceae,Salvia,guaranitica,130,05
13002,13006__001,13006,130/06/13006__001.jpg,Salvia henryi A.Gray,Lamiaceae,Salvia,henryi,130,06
13003,13007__001,13007,130/07/13007__001.jpg,Salvia hispanica L.,Lamiaceae,Salvia,hispanica,130,07
13004,13008__001,13008,130/08/13008__001.jpg,Salvia involucrata Cav.,Lamiaceae,Salvia,involucrata,130,08
13005,13009__001,13009,130/09/13009__001.jpg,Salvia leucantha Cav.,Lamiaceae,Salvia,leucantha,130,09
13006,13010__001,13010,130/10/13010__001.jpg,Salvia leucophylla Greene,Lamiaceae,Salvia,leucophylla,130,10
13007,13011__001,13011,130/11/13011__001.jpg,Salvia longistyla Benth.,Lamiaceae,Salvia,longistyla,130,11
13008,13012__001,13012,130/12/13012__001.jpg,Salvia lycioides A.Gray,Lamiaceae,Salvia,lycioides,130,12
13009,13013__001,13013,130/13/13013__001.jpg,Salvia lyrata L.,Lamiaceae,Salvia,lyrata,130,13
13010,13014__001,13014,130/14/13014__001.jpg,Salvia mellifera Greene,Lamiaceae,Salvia,mellifera,130,14
13011,13015__003,13015,130/15/13015__003.jpg,Salvia microphylla Kunth,Lamiaceae,Salvia,microphylla,130,15
13012,13016__002,13016,130/16/13016__002.jpg,Salvia misella Kunth,Lamiaceae,Salvia,misella,130,16
13013,13017__001,13017,130/17/13017__001.jpg,Salvia mohavensis Greene,Lamiaceae,Salvia,mohavensis,130,17
13014,13018__001,13018,130/18/13018__001.jpg,Salvia munzii Epling,Lamiaceae,Salvia,munzii,130,18
13015,13019__003,13019,130/19/13019__003.jpg,Salvia occidentalis Sw.,Lamiaceae,Salvia,occidentalis,130,19
13016,13020__003,13020,130/20/13020__003.jpg,Salvia pachyphylla Epling ex Munz,Lamiaceae,Salvia,pachyphylla,130,20
13017,13021__001,13021,130/21/13021__001.jpg,Salvia parryi A.Gray,Lamiaceae,Salvia,parryi,130,21
13018,13022__001,13022,130/22/13022__001.jpg,Salvia pentstemonoides Kunth & C.D.Bouché,Lamiaceae,Salvia,pentstemonoides,130,22
13019,13023__001,13023,130/23/13023__001.jpg,Salvia pinguifolia (Fernald) Wooton & Standl.,Lamiaceae,Salvia,pinguifolia,130,23
13020,13024__001,13024,130/24/13024__001.jpg,Salvia reflexa Hornem.,Lamiaceae,Salvia,reflexa,130,24
13021,13025__002,13025,130/25/13025__002.jpg,Salvia regla Cav.,Lamiaceae,Salvia,regla,130,25
13022,13026__001,13026,130/26/13026__001.jpg,Salvia reptans Jacq.,Lamiaceae,Salvia,reptans,130,26
13023,13027__001,13027,130/27/13027__001.jpg,Salvia roemeriana Scheele,Lamiaceae,Salvia,roemeriana,130,27
13024,13028__001,13028,130/28/13028__001.jpg,Salvia serotina L.,Lamiaceae,Salvia,serotina,130,28
13025,13029__001,13029,130/29/13029__001.jpg,Salvia sonomensis Greene,Lamiaceae,Salvia,sonomensis,130,29
13026,13030__001,13030,130/30/13030__001.jpg,Salvia spathacea Greene,Lamiaceae,Salvia,spathacea,130,30
13027,13031__001,13031,130/31/13031__001.jpg,Salvia splendens Sellow ex Nees,Lamiaceae,Salvia,splendens,130,31
13028,13032__002,13032,130/32/13032__002.jpg,Salvia subincisa Benth.,Lamiaceae,Salvia,subincisa,130,32
13029,13033__001,13033,130/33/13033__001.jpg,Salvia summa A.Nelson,Lamiaceae,Salvia,summa,130,33
13030,13034__001,13034,130/34/13034__001.jpg,Salvia texana (Scheele) Torr.,Lamiaceae,Salvia,texana,130,34
13031,13035__001,13035,130/35/13035__001.jpg,Salvia tiliifolia Vahl,Lamiaceae,Salvia,tiliifolia,130,35
13032,13036__001,13036,130/36/13036__001.jpg,Salvia uliginosa Benth.,Lamiaceae,Salvia,uliginosa,130,36
13033,13037__001,13037,130/37/13037__001.jpg,Salvia urticifolia L.,Lamiaceae,Salvia,urticifolia,130,37
13034,13038__001,13038,130/38/13038__001.jpg,Salvia vaseyi (Porter) Parish,Lamiaceae,Salvia,vaseyi,130,38
13035,13039__002,13039,130/39/13039__002.jpg,Salvia wagneriana Pol.,Lamiaceae,Salvia,wagneriana,130,39
13036,13040__001,13040,130/40/13040__001.jpg,Salvinia auriculata Aubl.,Salviniaceae,Salvinia,auriculata,130,40
13037,13041__001,13041,130/41/13041__001.jpg,Salvinia minima Baker,Salviniaceae,Salvinia,minima,130,41
13038,13042__001,13042,130/42/13042__001.jpg,Samanea saman (Jacq.) Merr.,Fabaceae,Samanea,saman,130,42
13039,13043__001,13043,130/43/13043__001.jpg,Sambucus canadensis L.,Viburnaceae,Sambucus,canadensis,130,43
13040,13044__001,13044,130/44/13044__001.jpg,Sambucus cerulea Raf.,Viburnaceae,Sambucus,cerulea,130,44
13041,13045__001,13045,130/45/13045__001.jpg,Sambucus mexicana C.Presl ex DC.,Viburnaceae,Sambucus,mexicana,130,45
13042,13046__002,13046,130/46/13046__002.jpg,Sambucus nigra L.,Viburnaceae,Sambucus,nigra,130,46
13043,13047__002,13047,130/47/13047__002.jpg,Sambucus racemosa L.,Viburnaceae,Sambucus,racemosa,130,47
13044,13048__001,13048,130/48/13048__001.jpg,Samolus ebracteatus Kunth,Primulaceae,Samolus,ebracteatus,130,48
13045,13049__001,13049,130/49/13049__001.jpg,Samolus parviflorus Raf.,Primulaceae,Samolus,parviflorus,130,49
13046,13050__001,13050,130/50/13050__001.jpg,Samolus vagans Greene,Primulaceae,Samolus,vagans,130,50
13047,13051__001,13051,130/51/13051__001.jpg,Samolus valerandi L.,Primulaceae,Samolus,valerandi,130,51
13048,13052__002,13052,130/52/13052__002.jpg,Sanchezia oblonga Ruiz & Pav.,Acanthaceae,Sanchezia,oblonga,130,52
13049,13053__001,13053,130/53/13053__001.jpg,Sanchezia sanmartinensis Leonard & L.B.Sm.,Acanthaceae,Sanchezia,sanmartinensis,130,53
13050,13054__002,13054,130/54/13054__002.jpg,Sanchezia speciosa Leonard,Acanthaceae,Sanchezia,speciosa,130,54
13051,13055__001,13055,130/55/13055__001.jpg,Sanguinaria canadensis L.,Papaveraceae,Sanguinaria,canadensis,130,55
13052,13056__001,13056,130/56/13056__001.jpg,Sanguisorba canadensis L.,Rosaceae,Sanguisorba,canadensis,130,56
13053,13057__002,13057,130/57/13057__002.jpg,Sanguisorba occidentalis Nutt.,Rosaceae,Sanguisorba,occidentalis,130,57
13054,13058__002,13058,130/58/13058__002.jpg,Sanguisorba officinalis L.,Rosaceae,Sanguisorba,officinalis,130,58
13055,13059__001,13059,130/59/13059__001.jpg,Sanguisorba stipulata Raf.,Rosaceae,Sanguisorba,stipulata,130,59
13056,13060__001,13060,130/60/13060__001.jpg,Sanicula arctopoides Hook. & Arn.,Apiaceae,Sanicula,arctopoides,130,60
13057,13061__001,13061,130/61/13061__001.jpg,Sanicula arguta Greene ex J.M.Coult. & Rose,Apiaceae,Sanicula,arguta,130,61
13058,13062__001,13062,130/62/13062__001.jpg,Sanicula bipinnata Hook. & Arn.,Apiaceae,Sanicula,bipinnata,130,62
13059,13063__002,13063,130/63/13063__002.jpg,Sanicula bipinnatifida Douglas,Apiaceae,Sanicula,bipinnatifida,130,63
13060,13064__002,13064,130/64/13064__002.jpg,Sanicula canadensis L.,Apiaceae,Sanicula,canadensis,130,64
13061,13065__002,13065,130/65/13065__002.jpg,Sanicula crassicaulis Poepp. ex DC.,Apiaceae,Sanicula,crassicaulis,130,65
13062,13066__004,13066,130/66/13066__004.jpg,Sanicula graveolens Poepp. ex DC.,Apiaceae,Sanicula,graveolens,130,66
13063,13067__001,13067,130/67/13067__001.jpg,Sanicula laciniata Hook. & Arn.,Apiaceae,Sanicula,laciniata,130,67
13064,13068__003,13068,130/68/13068__003.jpg,Sanicula marilandica L.,Apiaceae,Sanicula,marilandica,130,68
13065,13069__002,13069,130/69/13069__002.jpg,Sanicula odorata (Raf.) Pryer & Phillippe,Apiaceae,Sanicula,odorata,130,69
13066,13070__001,13070,130/70/13070__001.jpg,Sanicula peckiana J.F.Macbr.,Apiaceae,Sanicula,peckiana,130,70
13067,13071__001,13071,130/71/13071__001.jpg,Sanicula smallii E.P.Bicknell,Apiaceae,Sanicula,smallii,130,71
13068,13072__001,13072,130/72/13072__001.jpg,Sanicula trifoliata E.P.Bicknell,Apiaceae,Sanicula,trifoliata,130,72
13069,13073__001,13073,130/73/13073__001.jpg,Sanicula tuberosa Torr.,Apiaceae,Sanicula,tuberosa,130,73
13070,13074__001,13074,130/74/13074__001.jpg,Sanvitalia abertii A.Gray,Asteraceae,Sanvitalia,abertii,130,74
13071,13075__001,13075,130/75/13075__001.jpg,Sanvitalia ocymoides DC.,Asteraceae,Sanvitalia,ocymoides,130,75
13072,13076__001,13076,130/76/13076__001.jpg,Sanvitalia procumbens Lam.,Asteraceae,Sanvitalia,procumbens,130,76
13073,13077__002,13077,130/77/13077__002.jpg,Sapindus saponaria L.,Sapindaceae,Sapindus,saponaria,130,77
13074,13078__001,13078,130/78/13078__001.jpg,Sapium glandulosum (L.) Morong,Euphorbiaceae,Sapium,glandulosum,130,78
13075,13079__002,13079,130/79/13079__002.jpg,Sapium laurocerasus Desf.,Euphorbiaceae,Sapium,laurocerasus,130,79
13076,13080__001,13080,130/80/13080__001.jpg,Sapranthus microcarpus (Donn.Sm.) R.E.Fr.,Annonaceae,Sapranthus,microcarpus,130,80
13077,13081__001,13081,130/81/13081__001.jpg,Sarcobatus vermiculatus (Hook.) Torr.,Sarcobataceae,Sarcobatus,vermiculatus,130,81
13078,13082__001,13082,130/82/13082__001.jpg,Sarcodes sanguinea Torr.,Ericaceae,Sarcodes,sanguinea,130,82
13079,13083__004,13083,130/83/13083__004.jpg,Sarcomphalus domingensis (Spreng.) Krug & Urb.,Rhamnaceae,Sarcomphalus,domingensis,130,83
13080,13084__004,13084,130/84/13084__004.jpg,Sarcomphalus obtusifolius (Hook. ex Torr. & A.Gray) Hauenschild,Rhamnaceae,Sarcomphalus,obtusifolius,130,84
13081,13085__001,13085,130/85/13085__001.jpg,Sarcomphalus reticulatus (Vahl) Urb.,Rhamnaceae,Sarcomphalus,reticulatus,130,85
13082,13086__001,13086,130/86/13086__001.jpg,Sarcomphalus taylorii Britton,Rhamnaceae,Sarcomphalus,taylorii,130,86
13083,13087__001,13087,130/87/13087__001.jpg,Sarracenia alabamensis Case & R.B.Case,Sarraceniaceae,Sarracenia,alabamensis,130,87
13084,13088__003,13088,130/88/13088__003.jpg,Sarracenia alata (Alph.Wood) Alph.Wood,Sarraceniaceae,Sarracenia,alata,130,88
13085,13089__003,13089,130/89/13089__003.jpg,Sarracenia flava L.,Sarraceniaceae,Sarracenia,flava,130,89
13086,13090__001,13090,130/90/13090__001.jpg,Sarracenia jonesii Wherry,Sarraceniaceae,Sarracenia,jonesii,130,90
13087,13091__001,13091,130/91/13091__001.jpg,Sarracenia leucophylla Raf.,Sarraceniaceae,Sarracenia,leucophylla,130,91
13088,13092__001,13092,130/92/13092__001.jpg,Sarracenia minor Walter,Sarraceniaceae,Sarracenia,minor,130,92
13089,13093__001,13093,130/93/13093__001.jpg,Sarracenia oreophila (Kearney) Wherry,Sarraceniaceae,Sarracenia,oreophila,130,93
13090,13094__002,13094,130/94/13094__002.jpg,Sarracenia psittacina Michx.,Sarraceniaceae,Sarracenia,psittacina,130,94
13091,13095__001,13095,130/95/13095__001.jpg,Sarracenia purpurea L.,Sarraceniaceae,Sarracenia,purpurea,130,95
13092,13096__001,13096,130/96/13096__001.jpg,"Sarracenia rosea Naczi, F.W.Case & R.B.Case",Sarraceniaceae,Sarracenia,rosea,130,96
13093,13097__001,13097,130/97/13097__001.jpg,Sarracenia rubra Walter,Sarraceniaceae,Sarracenia,rubra,130,97
13094,13098__001,13098,130/98/13098__001.jpg,Sartwellia flaveriae A.Gray,Asteraceae,Sartwellia,flaveriae,130,98
13095,13099__002,13099,130/99/13099__002.jpg,Sassafras albidum (Nutt.) Nees,Lauraceae,Sassafras,albidum,130,99
13096,13100__001,13100,131/00/13100__001.jpg,Saururus cernuus L.,Saururaceae,Saururus,cernuus,131,00
13097,13101__001,13101,131/01/13101__001.jpg,Saussurea americana Eaton,Asteraceae,Saussurea,americana,131,01
13098,13102__001,13102,131/02/13102__001.jpg,Saussurea angustifolia (L.) DC.,Asteraceae,Saussurea,angustifolia,131,02
13099,13103__001,13103,131/03/13103__001.jpg,Saussurea nuda Ledeb.,Asteraceae,Saussurea,nuda,131,03
13100,13104__002,13104,131/04/13104__002.jpg,Saussurea weberi Hultén,Asteraceae,Saussurea,weberi,131,04
13101,13105__001,13105,131/05/13105__001.jpg,Sauvagesia erecta L.,Ochnaceae,Sauvagesia,erecta,131,05
13102,13106__001,13106,131/06/13106__001.jpg,Savia sessiliflora (Sw.) Willd.,Phyllanthaceae,Savia,sessiliflora,131,06
13103,13107__002,13107,131/07/13107__002.jpg,Saxifraga adscendens L.,Saxifragaceae,Saxifraga,adscendens,131,07
13104,13108__002,13108,131/08/13108__002.jpg,Saxifraga aizoides L.,Saxifragaceae,Saxifraga,aizoides,131,08
13105,13109__001,13109,131/09/13109__001.jpg,Saxifraga bracteata D.Don,Saxifragaceae,Saxifraga,bracteata,131,09
13106,13110__003,13110,131/10/13110__003.jpg,Saxifraga bronchialis L.,Saxifragaceae,Saxifraga,bronchialis,131,10
13107,13111__001,13111,131/11/13111__001.jpg,Saxifraga cernua L.,Saxifragaceae,Saxifraga,cernua,131,11
13108,13112__001,13112,131/12/13112__001.jpg,Saxifraga cespitosa L.,Saxifragaceae,Saxifraga,cespitosa,131,12
13109,13113__001,13113,131/13/13113__001.jpg,Saxifraga chrysantha A.Gray,Saxifragaceae,Saxifraga,chrysantha,131,13
13110,13114__001,13114,131/14/13114__001.jpg,Saxifraga debilis Engelm. ex A.Gray,Saxifragaceae,Saxifraga,debilis,131,14
13111,13115__001,13115,131/15/13115__001.jpg,Saxifraga eschholzii Sternb.,Saxifragaceae,Saxifraga,eschholzii,131,15
13112,13116__001,13116,131/16/13116__001.jpg,Saxifraga flagellaris Willd.,Saxifragaceae,Saxifraga,flagellaris,131,16
13113,13117__003,13117,131/17/13117__003.jpg,Saxifraga hirculus L.,Saxifragaceae,Saxifraga,hirculus,131,17
13114,13118__001,13118,131/18/13118__001.jpg,Saxifraga mertensiana Bong.,Saxifragaceae,Saxifraga,mertensiana,131,18
13115,13119__001,13119,131/19/13119__001.jpg,Saxifraga nathorstii (Dusén) Hayek,Saxifragaceae,Saxifraga,nathorstii,131,19
13116,13120__004,13120,131/20/13120__004.jpg,Saxifraga oppositifolia L.,Saxifragaceae,Saxifraga,oppositifolia,131,20
13117,13121__003,13121,131/21/13121__003.jpg,Saxifraga paniculata Mill.,Saxifragaceae,Saxifraga,paniculata,131,21
13118,13122__002,13122,131/22/13122__002.jpg,Saxifraga rivularis L.,Saxifragaceae,Saxifraga,rivularis,131,22
13119,13123__003,13123,131/23/13123__003.jpg,Saxifraga serpyllifolia Pursh,Saxifragaceae,Saxifraga,serpyllifolia,131,23
13120,13124__001,13124,131/24/13124__001.jpg,Saxifraga taylorii Calder & Savile,Saxifragaceae,Saxifraga,taylorii,131,24
13121,13125__002,13125,131/25/13125__002.jpg,Saxifraga tricuspidata Rottb.,Saxifragaceae,Saxifraga,tricuspidata,131,25
13122,13126__001,13126,131/26/13126__001.jpg,Saxifraga vespertina (Small) Fedde,Saxifragaceae,Saxifraga,vespertina,131,26
13123,13127__001,13127,131/27/13127__001.jpg,Saxifragopsis fragarioides (Greene) Small,Saxifragaceae,Saxifragopsis,fragarioides,131,27
13124,13128__001,13128,131/28/13128__001.jpg,Scabiosa columbaria L.,Caprifoliaceae,Scabiosa,columbaria,131,28
13125,13129__002,13129,131/29/13129__002.jpg,Scaevola plumieri (L.) Vahl,Goodeniaceae,Scaevola,plumieri,131,29
13126,13130__001,13130,131/30/13130__001.jpg,Scaphosepalum breve (Rchb.f.) Rolfe,Orchidaceae,Scaphosepalum,breve,131,30
13127,13131__002,13131,131/31/13131__002.jpg,Scaphyglottis modesta (Rchb.f.) Schltr.,Orchidaceae,Scaphyglottis,modesta,131,31
13128,13132__001,13132,131/32/13132__001.jpg,Schaefferia cuneifolia A.Gray,Celastraceae,Schaefferia,cuneifolia,131,32
13129,13133__004,13133,131/33/13133__004.jpg,Schaefferia frutescens Jacq.,Celastraceae,Schaefferia,frutescens,131,33
13130,13134__001,13134,131/34/13134__001.jpg,Schefflera gleasonii (Britton & P.Wilson) Alain,Araliaceae,Schefflera,gleasonii,131,34
13131,13135__001,13135,131/35/13135__001.jpg,Scheuchzeria palustris L.,Scheuchzeriaceae,Scheuchzeria,palustris,131,35
13132,13136__001,13136,131/36/13136__001.jpg,Schinus lentiscifolia Marchand,Anacardiaceae,Schinus,lentiscifolia,131,36
13133,13137__002,13137,131/37/13137__002.jpg,Schinus longifolia (Lindl.) Speg.,Anacardiaceae,Schinus,longifolia,131,37
13134,13138__004,13138,131/38/13138__004.jpg,Schinus molle L.,Anacardiaceae,Schinus,molle,131,38
13135,13139__001,13139,131/39/13139__001.jpg,Schinus terebinthifolia Raddi,Anacardiaceae,Schinus,terebinthifolia,131,39
13136,13140__001,13140,131/40/13140__001.jpg,Schisandra glabra (Brickell) Rehder,Schisandraceae,Schisandra,glabra,131,40
13137,13141__002,13141,131/41/13141__002.jpg,Schistophragma intermedium (A.Gray) Pennell,Plantaginaceae,Schistophragma,intermedium,131,41
13138,13142__001,13142,131/42/13142__001.jpg,Schizachne purpurascens (Torr.) Swallen,Poaceae,Schizachne,purpurascens,131,42
13139,13143__002,13143,131/43/13143__002.jpg,Schizachyrium cirratum (Hack.) Wooton & Standl.,Poaceae,Schizachyrium,cirratum,131,43
13140,13144__001,13144,131/44/13144__001.jpg,Schizachyrium gracile (Spreng.) Nash,Poaceae,Schizachyrium,gracile,131,44
13141,13145__003,13145,131/45/13145__003.jpg,"Schizachyrium microstachyum (Desv.) Roseng., B.R.Arrill. & Izag.",Poaceae,Schizachyrium,microstachyum,131,45
13142,13146__002,13146,131/46/13146__002.jpg,Schizachyrium niveum (Swallen) Gould,Poaceae,Schizachyrium,niveum,131,46
